"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,0,0,0.333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",3,"0","0",0,1,1,0,-1,2.99,49,0.293,14,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",5,"2","1",0,0,0,0,0,3.32,0,0.1,0,-1,7,4,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","0",5,"1","1",1,1,1,0,-2,2.41,14,0.103,3,-1,5,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",8,"1","0",3,"1","0",0,0,0,0,2,3.62,22,0.232,2,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",3,"1","0",2,0,0,0,0,3.05,14,0.285,0,1,6,3,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",4,"1","0",6,"1","0",0,0,0,0,0,3.18,38,0.24,12,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",1,"1","0",2,0,0,0,3,2.7,2,0.346,0,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",9,"1","1",2,"0","1",2,0,0,1,0,3.05,0,0.167,0,1,6,3,3,5,0,0,0,1,0,1,0,0,0,0
"CurveBall",5,"1","0",7,"1","2",0,0,0,0,1,2.72,15,0.296,4,-1,5,1,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",3,"1","0",6,"0","0",0,0,0,0,0,3.32,21,0.252,6,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","0",4,"2","2",1,0,0,0,1,3.18,5,0.216,0,1,7,5,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",2,"1","1",1,"0","0",0,0,0,0,0,3.32,35,0.291,5,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",5,"0","2",2,0,0,0,0,2.72,1,0.313,0,-1,5,1,3,1,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"1","1",1,"3","2",0,0,0,0,0,3.32,35,0.291,5,-1,7,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",7,"1","1",5,"0","0",0,0,0,0,6,2.25,0,0.273,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"1","2",2,0,0,0,0,3.04,6,0.175,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1
"ChangeUp",7,"1","0",4,"0","1",2,0,0,0,-1,2.41,4,0.245,2,-1,5,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",1,"1","0",6,"0","0",0,0,1,0,1,2.72,7,0.262,2,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",7,"0","2",2,0,0,0,5,3.5,9,0.242,2,-1,3,0,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",5,"1","1",4,"0","0",1,0,0,0,1,3.18,29,0.225,12,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"3","2",0,1,0,0,2,3.05,14,0.285,0,1,6,3,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",0,"1","1",5,"1","1",2,0,0,0,6,2.25,1,0.25,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",1,"0","2",0,0,0,0,0,2.41,8,0.33,1,-1,5,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",9,"1","1",2,"0","0",2,0,0,1,0,3.05,0,0.167,0,1,6,3,3,5,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"1","1",5,"0","0",2,0,1,0,-2,3.11,35,0.316,5,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"1","0",5,"0","1",0,0,0,0,1,3.18,5,0.254,3,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",3,"1","1",6,"0","1",0,1,0,0,5,2.25,10,0.22,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",4,"0","0",2,1,0,0,-3,2.91,8,0.213,1,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",6,"3","1",2,0,0,0,-2,2.41,4,0.245,2,-1,5,0,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","0",6,"0","0",2,0,0,0,-2,2.41,4,0.245,2,-1,5,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"0","0",0,0,0,0,1,3.18,38,0.24,12,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",2,"1","0",3,"0","2",1,1,0,0,0,3.05,23,0.318,5,1,6,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",5,"0","0",1,0,1,0,-3,2.91,20,0.271,3,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","0",6,"0","0",0,0,0,0,1,3.11,17,0.292,2,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",2,"1","2",0,0,1,0,0,3.62,22,0.345,4,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"1","1",2,"1","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",7,"1","0",6,"2","1",0,0,0,0,-3,3.07,11,0.205,3,-1,8,6,0,0,0,0,0,0,1,0,1,0,0,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,0,2.99,36,0.294,7,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","1",2,"2","2",0,0,0,0,0,3.32,28,0.279,3,-1,7,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",5,"1","1",2,"1","0",0,0,0,0,0,3.18,29,0.225,12,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",3,"0","1",0,0,0,0,0,2.91,8,0.213,1,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"1","0",2,"3","2",0,0,1,1,0,2.99,28,0.269,10,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",5,"0","1",1,1,0,0,-2,2.99,28,0.269,10,-1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"1","2",2,0,0,0,0,2.91,8,0.209,2,1,5,2,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"1","0",5,"2","1",0,0,0,0,1,3.18,5,0.254,3,1,7,5,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",2,"1","0",3,"1","2",1,0,0,0,0,3.18,36,0.291,14,1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",3,"1","0",1,"0","1",2,0,0,0,0,2.99,49,0.293,14,-1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",4,"1","0",1,"1","2",2,0,1,0,0,3.32,21,0.297,0,-1,7,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",2,"3","1",2,1,1,1,0,3.18,3,0.263,0,1,7,5,3,2,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",2,"2","1",2,1,1,1,0,3.18,3,0.263,0,1,7,5,3,2,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","1",4,"3","2",0,0,1,1,-3,1.98,9,0.286,0,-1,5,1,0,0,0,0,1,0,0,0,0,1,0,0
"ChangeUp",3,"1","0",1,"0","1",0,0,0,0,-2,3.05,14,0.285,0,1,6,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","0",3,"2","1",0,0,1,0,-5,3.07,11,0.205,3,-1,8,6,0,0,0,1,0,0,0,0,1,0,0,0
"ChangeUp",4,"1","0",5,"1","1",0,0,0,0,-2,2.99,31,0.267,12,-1,7,5,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",6,"1","1",5,"0","0",0,1,0,0,3,3.62,34,0.284,10,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","1",0,0,0,0,0,2.72,7,0.262,2,-1,5,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","0",4,"2","2",2,0,0,0,-1,3.11,2,0.136,1,-1,5,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","0",3,"2","2",2,0,0,0,0,3.05,14,0.285,0,1,6,3,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",2,"1","1",1,"1","1",1,0,0,0,0,3.62,45,0.309,17,1,6,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"0","1",0,0,0,0,0,2.25,9,0.4,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",3,"1","0",7,"1","1",1,0,0,0,3,0,0,0.333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"ChangeUp",8,"1","0",5,"2","2",1,1,1,0,3,3.62,22,0.232,2,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",6,"1","1",2,"1","1",1,0,0,0,0,3.11,12,0.247,2,-1,5,3,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",2,"1","0",3,"0","0",1,0,0,0,-1,2.41,8,0.33,1,-1,5,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",4,"1","2",0,0,0,0,-1,3.11,26,0.264,5,-1,5,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",6,"1","1",0,0,0,0,1,2.31,24,0.328,7,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",2,"2","0",2,1,1,1,0,3.18,3,0.263,0,1,7,5,3,2,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"1","0",5,"2","1",2,0,0,0,1,2.31,18,0.311,5,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",3,"2","2",1,0,0,0,2,3.62,0,0,0,1,6,4,1,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","0",5,"1","1",1,0,0,0,4,3.5,9,0.167,4,-1,3,0,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",1,"1","1",1,"0","2",0,0,0,0,0,3.07,32,0.239,6,-1,8,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","1",6,"0","0",0,0,0,0,1,3.11,44,0.349,15,-1,5,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",7,"0","1",2,0,0,0,1,2.72,6,0.208,4,-1,5,1,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","0",4,"0","2",1,1,0,0,0,3.05,38,0.289,8,1,6,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",4,"0","0",2,0,1,0,-6,1.98,14,0.26,2,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",6,"0","0",2,1,0,0,1,3.04,15,0.217,2,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",3,"0","0",0,0,0,0,5,2.7,6,0.28,2,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",9,"2","0",1,1,0,0,6,3.5,8,0.245,1,-1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",5,"1","1",4,"0","2",0,0,0,0,-2,1.98,11,0.31,2,-1,5,1,0,0,0,1,0,0,0,0,0,1,0,0
"ChangeUp",3,"1","1",3,"0","1",2,0,0,0,-3,1.98,23,0.24,5,-1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",9,"1","1",3,"0","2",2,0,0,0,0,2.72,9,0.25,2,-1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",5,"1","0",7,"2","2",0,0,0,0,1,2.72,15,0.296,4,-1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",8,"1","0",8,"0","1",0,0,0,0,6,3.5,9,0.167,4,-1,3,0,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",2,"1","0",3,"0","1",1,0,0,0,-1,2.41,8,0.33,1,-1,5,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",1,"1","0",6,"0","2",0,0,0,0,3,3.62,21,0.29,2,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"1","1",5,"1","0",0,0,0,0,6,2.25,0,0.273,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",4,"1","1",6,"0","0",2,0,0,1,3,3.62,37,0.234,13,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",3,"0","0",1,0,0,0,0,2.72,1,0.313,0,-1,5,1,3,1,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",2,"2","1",0,0,0,0,0,3.18,29,0.225,12,1,7,5,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"1","1",5,"0","0",2,0,0,0,-1,0,1,0.143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",6,"1","2",0,0,0,0,6,3.5,2,0.294,1,-1,3,0,0,0,0,0,0,1,0,0,1,0,0,0
"Slider.Cutter",3,"1","1",3,"0","1",2,1,0,0,0,3.5,11,0.269,4,-1,3,0,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",7,"1","1",5,"2","1",2,0,0,0,-1,0,1,0.143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",4,"0","0",1,1,0,0,0,3.05,38,0.289,8,1,6,3,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",3,"2","1",2,0,0,0,2,3.62,21,0.29,2,1,6,4,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",2,"1","0",3,"0","1",1,1,0,0,-1,2.25,4,0.225,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",1,"1","0",5,"0","1",2,0,0,0,1,3.05,17,0.323,2,1,6,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",3,"1","1",5,"0","0",1,1,0,0,-2,3.11,69,0.345,20,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",5,"0","0",1,0,0,0,1,2.31,1,0.091,0,1,5,1,2,2,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",2,"1","0",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","1",1,"0","0",0,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",6,"1","1",1,0,0,0,1,3.04,15,0.286,5,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",3,"0","1",1,1,0,0,0,3.05,23,0.318,5,1,6,3,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",5,"2","1",0,0,0,0,-1,0,0,0.111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",4,"1","1",4,"0","1",2,0,0,0,3,3.62,37,0.234,13,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",6,"1","2",1,0,0,0,3,3.62,45,0.309,17,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",6,"1","2",2,0,0,0,0,3.32,14,0.283,3,-1,7,4,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",1,"1","0",3,"0","0",2,0,0,0,2,3.62,21,0.29,2,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",4,"1","1",1,0,0,0,-3,3.07,28,0.251,10,-1,8,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",0,"1","1",7,"0","0",1,0,1,0,-1,3.32,9,0.289,0,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"3","2",0,0,0,0,0,0,0,0.143,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",3,"3","1",0,1,0,0,-1,3.11,23,0.318,7,-1,5,3,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",8,"1","1",5,"0","0",0,0,0,0,0,3.32,0,0.1,0,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"0","1",0,0,0,0,0,3.32,21,0.252,6,-1,7,4,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",5,"1","0",4,"2","1",1,0,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",1,"1","0",1,"0","1",0,0,0,0,0,3.62,21,0.29,2,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",2,"1","0",3,"3","1",1,0,0,0,0,3.5,4,0.304,1,-1,3,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","0",1,"1","1",2,0,0,0,3,2.7,2,0.346,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","0",8,"1","0",2,0,0,0,-2,2.91,6,0.368,3,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","0",4,"0","0",0,0,0,0,1,3.18,38,0.24,12,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",1,0,1,0,0,0,0,0.143,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","0",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",4,"1","0",4,"0","0",0,0,0,0,4,3.5,17,0.218,7,-1,3,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","0",1,0,0,0,0,3.18,36,0.291,14,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"1","1",5,"0","2",0,0,0,0,-1,3.11,11,0.221,3,-1,5,3,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",5,"1","0",4,"1","1",1,1,0,1,6,2.7,4,0.261,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",4,"1","1",4,"0","2",0,0,0,0,0,2.31,19,0.299,6,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",7,"1","1",5,"2","2",2,0,0,0,-1,0,1,0.143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",2,"1","0",3,"3","2",1,0,0,0,-1,2.41,8,0.33,1,-1,5,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",8,"1","1",2,"0","0",2,1,0,0,-1,2.25,5,0.25,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",1,"0","0",2,0,1,0,0,3.32,21,0.297,0,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",6,"1","1",1,0,0,0,1,3.11,22,0.228,7,1,7,6,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",6,"1","1",4,"0","0",0,0,0,0,-2,3.11,22,0.228,7,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",5,"3","2",2,1,1,1,-3,2.99,1,0.152,0,-1,7,5,6,2,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"0","0",0,0,0,0,0,2.99,38,0.24,20,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",3,"2","2",0,0,0,0,0,3.18,28,0.29,4,1,7,5,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",4,"1","0",4,"1","2",1,0,0,0,0,3.04,15,0.286,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",1,"1","0",1,"2","2",0,0,0,0,0,2.31,18,0.311,5,1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",2,"0","0",2,0,0,0,-3,1.98,1,0.133,0,-1,5,1,3,1,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",7,"1","2",0,0,0,0,-2,2.91,8,0.213,1,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0
"Slider.Cutter",4,"1","1",2,"1","0",0,0,0,0,0,3.62,37,0.234,13,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",5,"0","0",0,0,0,0,1,3.04,5,0.217,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",5,"0","1",2,0,1,0,1,3.04,8,0.26,2,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",4,"0","0",1,1,1,0,0,2.72,20,0.28,3,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",5,"0","0",1,1,0,0,7,2.7,4,0.267,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",2,"1","0",2,1,0,0,0,2.72,13,0.28,3,-1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","1",6,"0","0",1,1,0,0,5,2.25,2,0.256,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",3,"1","2",0,0,0,0,2,3.62,22,0.232,2,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",2,"1","1",2,1,0,0,0,3.04,5,0.217,1,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",6,"1","0",4,"2","1",1,0,0,0,1,3.18,5,0.216,0,1,7,5,0,0,0,0,0,0,1,0,1,0,0,0
"CurveBall",8,"1","1",7,"2","2",1,0,0,0,1,3.11,11,0.221,3,-1,5,3,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",5,"1","1",1,"0","0",2,1,0,0,-1,2.41,6,0.214,2,-1,5,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,3,2.7,5,0.4,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","0",5,"1","1",0,0,0,0,-2,2.99,49,0.293,14,-1,7,5,0,0,0,0,0,0,1,0,0,0,1,0
"ChangeUp",4,"1","0",5,"2","1",2,1,1,0,-2,2.41,13,0.22,5,-1,5,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",5,"1","1",2,"1","0",1,0,0,0,0,3.04,15,0.217,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",6,"2","0",0,1,0,0,6,2.25,4,0.225,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",5,"1","1",4,"2","2",1,0,0,0,-3,2.91,15,0.273,3,1,5,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",5,"1","0",4,"0","2",2,1,1,0,0,2.72,15,0.296,4,-1,5,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",5,"0","1",1,0,0,0,1,3.05,0,0.167,0,1,6,3,3,5,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",3,"1","0",1,0,0,0,0,3.04,0,0.111,0,1,4,0,1,2,0,0,0,1,0,1,0,0,0,0
"ChangeUp",2,"1","0",3,"1","1",0,0,0,0,-2,3.11,36,0.265,7,1,7,6,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"1","1",7,"2","1",1,0,0,0,0,3.32,0,0.1,0,-1,7,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"1","1",2,"3","1",0,1,0,0,0,3.05,26,0.289,5,1,6,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","1",3,"0","2",0,0,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",4,"1","1",6,"1","0",0,0,0,0,8,2.7,2,0.2,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"CurveBall",4,"1","0",3,"1","2",1,1,0,1,-1,2.99,31,0.267,12,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",2,"1","0",3,"0","0",1,0,0,0,0,3.5,4,0.304,1,-1,3,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",4,"2","2",2,0,0,0,-1,2.41,4,0.245,2,-1,5,0,0,0,0,0,0,0,1,0,0,0,1,0
"ChangeUp",6,"1","0",6,"1","0",2,0,0,0,0,3.18,5,0.216,0,1,7,5,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",1,"1","0",3,"0","1",0,0,0,0,0,2.31,18,0.311,5,1,5,1,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",2,"1","0",5,"3","1",1,0,1,0,0,3.18,36,0.291,14,1,7,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",9,"1","1",3,"1","1",1,0,0,0,2,3.62,0,0,0,1,6,4,1,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","0",2,"0","0",0,0,0,0,0,2.99,31,0.267,12,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","1",2,"0","1",0,0,0,0,-2,3.11,22,0.228,7,1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",5,"0","1",2,0,0,0,0,2.72,1,0.313,0,-1,5,1,3,1,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",3,"0","2",1,0,0,0,0,2.72,1,0.313,0,-1,5,1,3,1,0,0,0,0,1,0,0,0,0,1
"Fastball",5,"1","0",6,"2","0",0,0,1,0,-2,3.05,26,0.293,7,1,6,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","1",4,"1","2",1,1,1,0,0,2.72,20,0.28,3,-1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",2,"1","0",3,"0","1",0,0,0,0,-2,3.07,28,0.251,10,-1,8,6,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",4,"1","1",5,"1","0",0,0,0,0,-1,0,2,0.444,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",4,"1","1",1,"0","2",2,1,1,0,0,3.11,20,0.331,1,-1,5,3,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",5,"1","0",4,"1","1",1,0,0,0,4,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"1","1",4,"3","1",0,0,1,0,0,2.91,20,0.271,3,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",6,"1","1",5,"0","2",1,0,0,0,-1,0,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","0",2,"3","2",1,0,1,0,-2,3.11,0,0,0,1,7,6,1,0,0,0,0,1,0,0,0,0,1,0
